country,year,month,month_number,quarter,age_group,population,cases,deaths,incidence_per_1000,mortality_per_1000,case_fatality_rate,itn_coverage,irs_coverage,act_treatment_rate,risk_level,region,gdp_per_capita,healthcare_access
Cameroon,2021,August,8,3,5-15 years,6750000,4750319,27786,703.75,4.116,0.58,51.9,20.1,69.3,medium,Central Africa,1534,43
Cameroon,2021,August,8,3,15-65 years,14040000,3891427,62038,277.17,4.419,1.59,60.3,21.3,79.5,medium,Central Africa,1534,43
Cameroon,2021,August,8,3,65+ years,1350000,761976,6510,564.43,4.822,0.85,59.7,27.5,73.6,medium,Central Africa,1534,43
Cameroon,2021,September,9,3,0-5 years,4860000,4068387,27177,837.12,5.592,0.67,65.4,26.6,70.6,medium,Central Africa,1534,43
Cameroon,2021,September,9,3,5-15 years,6750000,4342198,108362,643.29,16.054,2.5,54.4,23.4,74.2,medium,Central Africa,1534,43
Cameroon,2021,September,9,3,15-65 years,14040000,4977185,41098,354.5,2.927,0.83,53.0,18.6,75.8,medium,Central Africa,1534,43
Cameroon,2021,September,9,3,65+ years,1350000,556735,9960,412.4,7.378,1.79,48.8,29.0,80.3,medium,Central Africa,1534,43
Cameroon,2021,October,10,4,0-5 years,4860000,1924259,29504,395.94,6.071,1.53,64.2,21.3,75.8,medium,Central Africa,1534,43
Cameroon,2021,October,10,4,5-15 years,6750000,1584522,10409,234.74,1.542,0.66,48.3,19.9,81.2,medium,Central Africa,1534,43
Cameroon,2021,October,10,4,15-65 years,14040000,1977495,20217,140.85,1.44,1.02,58.6,31.5,75.4,medium,Central Africa,1534,43
Cameroon,2021,October,10,4,65+ years,1350000,240945,1298,178.48,0.961,0.54,66.6,17.1,82.4,medium,Central Africa,1534,43
Cameroon,2021,November,11,4,0-5 years,4860000,1533699,45245,315.58,9.31,2.95,49.5,20.0,75.6,medium,Central Africa,1534,43
Cameroon,2021,November,11,4,5-15 years,6750000,2213234,12674,327.89,1.878,0.57,61.9,25.8,69.2,medium,Central Africa,1534,43
Cameroon,2021,November,11,4,15-65 years,14040000,1627099,21602,115.89,1.539,1.33,60.1,30.5,73.0,medium,Central Africa,1534,43
Cameroon,2021,November,11,4,65+ years,1350000,224575,3149,166.35,2.333,1.4,59.7,29.0,67.8,medium,Central Africa,1534,43
Cameroon,2021,December,12,4,0-5 years,4860000,1681791,33833,346.05,6.962,2.01,65.7,19.6,79.5,medium,Central Africa,1534,43
Cameroon,2021,December,12,4,5-15 years,6750000,2238785,15287,331.67,2.265,0.68,67.0,23.2,67.7,medium,Central Africa,1534,43
Cameroon,2021,December,12,4,15-65 years,14040000,1398649,19900,99.62,1.417,1.42,62.6,23.9,68.5,medium,Central Africa,1534,43
Cameroon,2021,December,12,4,65+ years,1350000,203659,1478,150.86,1.095,0.73,65.2,28.9,77.3,medium,Central Africa,1534,43
Cameroon,2022,January,1,1,0-5 years,4860000,1124696,23193,231.42,4.772,2.06,62.4,20.4,77.4,medium,Central Africa,1534,43
Cameroon,2022,January,1,1,5-15 years,6750000,2189208,33660,324.33,4.987,1.54,60.7,24.9,76.0,medium,Central Africa,1534,43
Cameroon,2022,January,1,1,15-65 years,14040000,1320655,9515,94.06,0.678,0.72,65.1,30.6,80.6,medium,Central Africa,1534,43
Cameroon,2022,January,1,1,65+ years,1350000,244960,2988,181.45,2.213,1.22,58.2,33.3,72.1,medium,Central Africa,1534,43
Cameroon,2022,February,2,1,0-5 years,4860000,1913275,15311,393.68,3.15,0.8,56.3,25.3,72.2,medium,Central Africa,1534,43
Cameroon,2022,February,2,1,5-15 years,6750000,2295966,28440,340.14,4.213,1.24,57.3,33.9,74.5,medium,Central Africa,1534,43
Cameroon,2022,February,2,1,15-65 years,14040000,1361326,7520,96.96,0.536,0.55,63.6,31.4,75.3,medium,Central Africa,1534,43
Cameroon,2022,February,2,1,65+ years,1350000,186096,2166,137.85,1.604,1.16,66.8,29.0,79.0,medium,Central Africa,1534,43
Cameroon,2022,March,3,1,0-5 years,4860000,1262740,13910,259.82,2.862,1.1,51.4,32.1,81.7,medium,Central Africa,1534,43
Cameroon,2022,March,3,1,5-15 years,6750000,2069132,46529,306.54,6.893,2.25,64.4,28.6,83.1,medium,Central Africa,1534,43
Cameroon,2022,March,3,1,15-65 years,14040000,1641838,48090,116.94,3.425,2.93,54.4,25.4,81.3,medium,Central Africa,1534,43
Cameroon,2022,March,3,1,65+ years,1350000,247830,3719,183.58,2.755,1.5,62.0,26.2,83.9,medium,Central Africa,1534,43
Cameroon,2022,April,4,2,0-5 years,4860000,1597629,17052,328.73,3.509,1.07,51.5,33.5,73.6,medium,Central Africa,1534,43
Cameroon,2022,April,4,2,5-15 years,6750000,1409198,26083,208.77,3.864,1.85,62.9,24.5,74.1,medium,Central Africa,1534,43
Cameroon,2022,April,4,2,15-65 years,14040000,1595140,20234,113.61,1.441,1.27,65.7,19.2,72.5,medium,Central Africa,1534,43
Cameroon,2022,April,4,2,65+ years,1350000,213960,3707,158.49,2.746,1.73,58.8,25.6,75.4,medium,Central Africa,1534,43
Cameroon,2022,May,5,2,0-5 years,4860000,3674249,38367,756.02,7.894,1.04,56.0,23.7,72.0,medium,Central Africa,1534,43
Cameroon,2022,May,5,2,5-15 years,6750000,3955753,58787,586.04,8.709,1.49,63.9,20.4,84.7,medium,Central Africa,1534,43
Cameroon,2022,May,5,2,15-65 years,14040000,4164620,120484,296.63,8.581,2.89,57.0,30.1,81.4,medium,Central Africa,1534,43
Cameroon,2022,May,5,2,65+ years,1350000,506814,2685,375.42,1.989,0.53,64.0,30.6,79.8,medium,Central Africa,1534,43
Cameroon,2022,June,6,2,0-5 years,4860000,4561137,53403,938.51,10.988,1.17,60.5,24.1,76.8,medium,Central Africa,1534,43
Cameroon,2022,June,6,2,5-15 years,6750000,3978817,79544,589.45,11.784,2.0,52.2,32.4,71.5,medium,Central Africa,1534,43
Cameroon,2022,June,6,2,15-65 years,14040000,4447620,128290,316.78,9.137,2.88,60.3,21.4,82.0,medium,Central Africa,1534,43
Cameroon,2022,June,6,2,65+ years,1350000,570154,13587,422.34,10.064,2.38,52.4,22.3,84.7,medium,Central Africa,1534,43
Cameroon,2022,July,7,3,0-5 years,4860000,5687745,92884,1170.32,19.112,1.63,56.2,22.0,74.8,medium,Central Africa,1534,43
Cameroon,2022,July,7,3,5-15 years,6750000,4301675,125505,637.29,18.593,2.92,53.5,22.4,83.4,medium,Central Africa,1534,43
Cameroon,2022,July,7,3,15-65 years,14040000,4263695,28898,303.68,2.058,0.68,62.1,29.7,73.0,medium,Central Africa,1534,43
Cameroon,2022,July,7,3,65+ years,1350000,627935,8296,465.14,6.145,1.32,68.9,25.3,75.9,medium,Central Africa,1534,43
Cameroon,2022,August,8,3,0-5 years,4860000,5247619,121125,1079.76,24.923,2.31,63.3,21.3,79.2,medium,Central Africa,1534,43
Cameroon,2022,August,8,3,5-15 years,6750000,4352565,120826,644.82,17.9,2.78,62.2,27.8,78.1,medium,Central Africa,1534,43
Cameroon,2022,August,8,3,15-65 years,14040000,4034812,50847,287.38,3.622,1.26,60.4,26.2,82.2,medium,Central Africa,1534,43
Cameroon,2022,August,8,3,65+ years,1350000,564917,12783,418.46,9.469,2.26,70.3,26.1,81.4,medium,Central Africa,1534,43
Cameroon,2022,September,9,3,0-5 years,4860000,4674993,134454,961.93,27.665,2.88,65.8,27.8,75.9,medium,Central Africa,1534,43
Cameroon,2022,September,9,3,5-15 years,6750000,4381401,64198,649.1,9.511,1.47,69.8,27.0,77.0,medium,Central Africa,1534,43
Cameroon,2022,September,9,3,15-65 years,14040000,3846542,108293,273.97,7.713,2.82,70.7,30.5,78.4,medium,Central Africa,1534,43
Cameroon,2022,September,9,3,65+ years,1350000,639340,8122,473.59,6.016,1.27,60.5,31.0,72.1,medium,Central Africa,1534,43
Cameroon,2022,October,10,4,0-5 years,4860000,1927729,26522,396.65,5.457,1.38,68.7,19.6,79.4,medium,Central Africa,1534,43
Cameroon,2022,October,10,4,5-15 years,6750000,1707334,46407,252.94,6.875,2.72,56.5,26.6,73.6,medium,Central Africa,1534,43
Cameroon,2022,October,10,4,15-65 years,14040000,1361917,39660,97.0,2.825,2.91,70.8,25.2,70.3,medium,Central Africa,1534,43
Cameroon,2022,October,10,4,65+ years,1350000,193988,1495,143.69,1.107,0.77,62.8,23.8,70.1,medium,Central Africa,1534,43
Cameroon,2022,November,11,4,0-5 years,4860000,1474691,18793,303.43,3.867,1.27,60.0,22.6,79.7,medium,Central Africa,1534,43
Cameroon,2022,November,11,4,5-15 years,6750000,1761742,46830,261.0,6.938,2.66,60.3,32.6,75.4,medium,Central Africa,1534,43
Cameroon,2022,November,11,4,15-65 years,14040000,1245733,21981,88.73,1.566,1.76,58.1,27.4,79.2,medium,Central Africa,1534,43
Cameroon,2022,November,11,4,65+ years,1350000,289625,6457,214.54,4.783,2.23,69.1,33.6,72.5,medium,Central Africa,1534,43
Cameroon,2022,December,12,4,0-5 years,4860000,1252402,26091,257.7,5.369,2.08,55.4,22.5,73.1,medium,Central Africa,1534,43
Cameroon,2022,December,12,4,5-15 years,6750000,1370897,16383,203.1,2.427,1.2,58.9,21.4,71.4,medium,Central Africa,1534,43
Cameroon,2022,December,12,4,15-65 years,14040000,1060979,10892,75.57,0.776,1.03,51.7,33.2,71.4,medium,Central Africa,1534,43
Cameroon,2022,December,12,4,65+ years,1350000,218777,1699,162.06,1.259,0.78,68.2,23.5,72.4,medium,Central Africa,1534,43
Cameroon,2023,January,1,1,0-5 years,4860000,1608882,15998,331.05,3.292,0.99,60.7,30.0,77.6,medium,Central Africa,1534,43
Cameroon,2023,January,1,1,5-15 years,6750000,1567277,11414,232.19,1.691,0.73,69.6,29.2,83.4,medium,Central Africa,1534,43
Cameroon,2023,January,1,1,15-65 years,14040000,1375721,7291,97.99,0.519,0.53,58.6,35.5,85.1,medium,Central Africa,1534,43
Cameroon,2023,January,1,1,65+ years,1350000,200655,4758,148.63,3.524,2.37,65.3,30.7,87.0,medium,Central Africa,1534,43
Cameroon,2023,February,2,1,0-5 years,4860000,1408108,20312,289.73,4.179,1.44,66.5,21.5,75.7,medium,Central Africa,1534,43
Cameroon,2023,February,2,1,5-15 years,6750000,1262482,20197,187.03,2.992,1.6,65.6,31.5,77.7,medium,Central Africa,1534,43
Cameroon,2023,February,2,1,15-65 years,14040000,1305926,27804,93.01,1.98,2.13,58.7,34.0,87.0,medium,Central Africa,1534,43
Cameroon,2023,February,2,1,65+ years,1350000,181508,2586,134.45,1.916,1.42,65.4,23.2,86.6,medium,Central Africa,1534,43
Cameroon,2023,March,3,1,0-5 years,4860000,1881677,41912,387.18,8.624,2.23,71.8,29.0,78.7,medium,Central Africa,1534,43
Cameroon,2023,March,3,1,5-15 years,6750000,1372114,34719,203.28,5.144,2.53,69.1,27.4,87.1,medium,Central Africa,1534,43
Cameroon,2023,March,3,1,15-65 years,14040000,1313554,12696,93.56,0.904,0.97,70.2,24.3,73.7,medium,Central Africa,1534,43
Cameroon,2023,March,3,1,65+ years,1350000,281111,4465,208.23,3.307,1.59,63.0,22.8,73.4,medium,Central Africa,1534,43
Cameroon,2023,April,4,2,0-5 years,4860000,1859841,37716,382.68,7.76,2.03,66.0,27.7,84.2,medium,Central Africa,1534,43
Cameroon,2023,April,4,2,5-15 years,6750000,1400099,27313,207.42,4.046,1.95,69.3,32.9,81.5,medium,Central Africa,1534,43
Cameroon,2023,April,4,2,15-65 years,14040000,1644456,18883,117.13,1.345,1.15,61.1,35.1,74.1,medium,Central Africa,1534,43
Cameroon,2023,April,4,2,65+ years,1350000,234493,1734,173.7,1.284,0.74,61.8,33.0,73.0,medium,Central Africa,1534,43
Cameroon,2023,May,5,2,0-5 years,4860000,3886859,30633,799.77,6.303,0.79,70.5,21.5,80.0,medium,Central Africa,1534,43
Cameroon,2023,May,5,2,5-15 years,6750000,3964626,96434,587.35,14.287,2.43,59.8,35.8,73.1,medium,Central Africa,1534,43
Cameroon,2023,May,5,2,15-65 years,14040000,3626979,45999,258.33,3.276,1.27,62.9,27.4,85.5,medium,Central Africa,1534,43
Cameroon,2023,May,5,2,65+ years,1350000,661009,12112,489.64,8.972,1.83,56.7,34.7,80.1,medium,Central Africa,1534,43
Cameroon,2023,June,6,2,0-5 years,4860000,3922027,41406,807.0,8.52,1.06,73.9,26.6,84.2,medium,Central Africa,1534,43
Cameroon,2023,June,6,2,5-15 years,6750000,4460220,76402,660.77,11.319,1.71,59.1,24.4,76.3,medium,Central Africa,1534,43
Cameroon,2023,June,6,2,15-65 years,14040000,4486064,102889,319.52,7.328,2.29,73.4,27.6,87.4,medium,Central Africa,1534,43
Cameroon,2023,June,6,2,65+ years,1350000,585162,5857,433.45,4.339,1.0,72.1,33.0,74.4,medium,Central Africa,1534,43
Cameroon,2023,July,7,3,0-5 years,4860000,4215047,40367,867.29,8.306,0.96,67.4,24.2,76.9,medium,Central Africa,1534,43
Cameroon,2023,July,7,3,5-15 years,6750000,3482152,66153,515.87,9.8,1.9,64.8,29.9,78.3,medium,Central Africa,1534,43
Cameroon,2023,July,7,3,15-65 years,14040000,3614693,52642,257.46,3.749,1.46,61.6,30.4,83.5,medium,Central Africa,1534,43
Cameroon,2023,July,7,3,65+ years,1350000,573993,16357,425.18,12.116,2.85,67.4,21.8,75.0,medium,Central Africa,1534,43
Cameroon,2023,August,8,3,0-5 years,4860000,4400367,73995,905.43,15.225,1.68,63.1,28.9,77.3,medium,Central Africa,1534,43
Cameroon,2023,August,8,3,5-15 years,6750000,4432520,64897,656.67,9.614,1.46,69.6,31.9,75.4,medium,Central Africa,1534,43
Cameroon,2023,August,8,3,15-65 years,14040000,3155647,90603,224.76,6.453,2.87,63.2,24.8,85.2,medium,Central Africa,1534,43
Cameroon,2023,August,8,3,65+ years,1350000,631837,9204,468.03,6.818,1.46,54.3,26.9,80.4,medium,Central Africa,1534,43
Cameroon,2023,September,9,3,0-5 years,4860000,3563952,89251,733.32,18.364,2.5,54.9,28.4,85.8,medium,Central Africa,1534,43
Cameroon,2023,September,9,3,5-15 years,6750000,3384672,21770,501.43,3.225,0.64,68.4,34.0,74.8,medium,Central Africa,1534,43
Cameroon,2023,September,9,3,15-65 years,14040000,3709986,30182,264.24,2.15,0.81,70.5,30.3,81.1,medium,Central Africa,1534,43
Cameroon,2023,September,9,3,65+ years,1350000,573097,15732,424.52,11.653,2.75,69.2,24.6,85.9,medium,Central Africa,1534,43
Cameroon,2023,October,10,4,0-5 years,4860000,1310540,31288,269.66,6.438,2.39,64.6,23.5,80.2,medium,Central Africa,1534,43
Cameroon,2023,October,10,4,5-15 years,6750000,1068273,10082,158.26,1.494,0.94,56.3,34.6,86.2,medium,Central Africa,1534,43
Cameroon,2023,October,10,4,15-65 years,14040000,1523846,24919,108.54,1.775,1.64,65.5,29.3,79.6,medium,Central Africa,1534,43
Cameroon,2023,October,10,4,65+ years,1350000,185989,4260,137.77,3.156,2.29,71.0,23.4,76.6,medium,Central Africa,1534,43
Cameroon,2023,November,11,4,0-5 years,4860000,1612661,46289,331.82,9.524,2.87,68.6,21.7,83.5,medium,Central Africa,1534,43
Cameroon,2023,November,11,4,5-15 years,6750000,1125470,30133,166.74,4.464,2.68,69.0,28.3,79.8,medium,Central Africa,1534,43
Cameroon,2023,November,11,4,15-65 years,14040000,1341855,18654,95.57,1.329,1.39,67.5,35.3,77.0,medium,Central Africa,1534,43
Cameroon,2023,November,11,4,65+ years,1350000,267436,3827,198.1,2.835,1.43,72.0,34.9,74.7,medium,Central Africa,1534,43
Cameroon,2023,December,12,4,0-5 years,4860000,1553965,38548,319.75,7.932,2.48,55.9,21.2,85.6,medium,Central Africa,1534,43
Cameroon,2023,December,12,4,5-15 years,6750000,1520349,29067,225.24,4.306,1.91,58.4,22.3,77.8,medium,Central Africa,1534,43
Cameroon,2023,December,12,4,15-65 years,14040000,1696621,43151,120.84,3.073,2.54,68.0,35.8,86.1,medium,Central Africa,1534,43
Cameroon,2023,December,12,4,65+ years,1350000,226246,3275,167.59,2.426,1.45,66.6,30.3,76.4,medium,Central Africa,1534,43
Cameroon,2024,January,1,1,0-5 years,4860000,1867443,23696,384.25,4.876,1.27,70.5,26.7,89.2,medium,Central Africa,1534,43
Cameroon,2024,January,1,1,5-15 years,6750000,1436768,16919,212.85,2.507,1.18,71.6,30.8,80.6,medium,Central Africa,1534,43
Cameroon,2024,January,1,1,15-65 years,14040000,1102106,14695,78.5,1.047,1.33,73.6,30.5,87.4,medium,Central Africa,1534,43
Cameroon,2024,January,1,1,65+ years,1350000,119695,2755,88.66,2.041,2.3,68.1,33.4,83.8,medium,Central Africa,1534,43
Cameroon,2024,February,2,1,0-5 years,4860000,1403305,17942,288.75,3.692,1.28,69.9,30.9,84.3,medium,Central Africa,1534,43
Cameroon,2024,February,2,1,5-15 years,6750000,1392495,8807,206.3,1.305,0.63,69.7,26.7,80.0,medium,Central Africa,1534,43
Cameroon,2024,February,2,1,15-65 years,14040000,984025,16653,70.09,1.186,1.69,75.2,24.5,76.6,medium,Central Africa,1534,43
Cameroon,2024,February,2,1,65+ years,1350000,197785,5351,146.51,3.964,2.71,61.9,33.6,79.1,medium,Central Africa,1534,43
Cameroon,2024,March,3,1,0-5 years,4860000,1581928,27383,325.5,5.634,1.73,60.3,36.3,77.4,medium,Central Africa,1534,43
Cameroon,2024,March,3,1,5-15 years,6750000,1171373,33481,173.54,4.96,2.86,70.6,32.3,83.9,medium,Central Africa,1534,43
Cameroon,2024,March,3,1,15-65 years,14040000,1445941,13562,102.99,0.966,0.94,58.0,28.2,79.0,medium,Central Africa,1534,43
Cameroon,2024,March,3,1,65+ years,1350000,183363,2525,135.82,1.87,1.38,59.2,33.0,88.1,medium,Central Africa,1534,43
Cameroon,2024,April,4,2,0-5 years,4860000,1275257,21042,262.4,4.33,1.65,76.1,32.9,87.2,medium,Central Africa,1534,43
Cameroon,2024,April,4,2,5-15 years,6750000,931272,19001,137.97,2.815,2.04,60.6,28.3,76.3,medium,Central Africa,1534,43
Cameroon,2024,April,4,2,15-65 years,14040000,1275274,13636,90.83,0.971,1.07,76.0,24.0,84.6,medium,Central Africa,1534,43
Cameroon,2024,April,4,2,65+ years,1350000,227836,2427,168.77,1.798,1.07,67.8,31.2,86.7,medium,Central Africa,1534,43
Cameroon,2024,May,5,2,0-5 years,4860000,3859730,45404,794.18,9.342,1.18,71.5,35.1,89.7,medium,Central Africa,1534,43
Cameroon,2024,May,5,2,5-15 years,6750000,3885514,73482,575.63,10.886,1.89,60.8,30.7,81.2,medium,Central Africa,1534,43
Cameroon,2024,May,5,2,15-65 years,14040000,2587220,74519,184.27,5.308,2.88,68.3,36.5,79.1,medium,Central Africa,1534,43
Cameroon,2024,May,5,2,65+ years,1350000,503662,11548,373.08,8.554,2.29,60.7,36.1,81.7,medium,Central Africa,1534,43
Cameroon,2024,June,6,2,0-5 years,4860000,3868227,46746,795.93,9.619,1.21,67.4,24.8,84.3,medium,Central Africa,1534,43
Cameroon,2024,June,6,2,5-15 years,6750000,3299549,75567,488.82,11.195,2.29,74.8,33.4,77.0,medium,Central Africa,1534,43
Cameroon,2024,June,6,2,15-65 years,14040000,3085630,19506,219.77,1.389,0.63,73.4,25.4,87.7,medium,Central Africa,1534,43
Cameroon,2024,June,6,2,65+ years,1350000,395543,11840,292.99,8.77,2.99,76.8,31.8,87.2,medium,Central Africa,1534,43
Cameroon,2024,July,7,3,0-5 years,4860000,3961057,54367,815.03,11.187,1.37,62.9,36.1,75.1,medium,Central Africa,1534,43
Cameroon,2024,July,7,3,5-15 years,6750000,3790607,74425,561.57,11.026,1.96,59.6,33.7,81.2,medium,Central Africa,1534,43
Cameroon,2024,July,7,3,15-65 years,14040000,4370406,51612,311.28,3.676,1.18,66.8,23.3,76.3,medium,Central Africa,1534,43
Cameroon,2024,July,7,3,65+ years,1350000,590135,11298,437.14,8.369,1.91,69.8,26.1,80.7,medium,Central Africa,1534,43
Cameroon,2024,August,8,3,0-5 years,4860000,3902462,80567,802.98,16.578,2.06,58.2,36.8,78.0,medium,Central Africa,1534,43
Cameroon,2024,August,8,3,5-15 years,6750000,3940900,34459,583.84,5.105,0.87,74.7,29.1,83.0,medium,Central Africa,1534,43
Cameroon,2024,August,8,3,15-65 years,14040000,3412670,55086,243.07,3.924,1.61,65.7,27.0,84.9,medium,Central Africa,1534,43
Cameroon,2024,August,8,3,65+ years,1350000,536265,15916,397.23,11.79,2.97,59.6,31.8,80.9,medium,Central Africa,1534,43
Cameroon,2024,September,9,3,0-5 years,4860000,3813029,39130,784.57,8.051,1.03,59.4,34.5,79.7,medium,Central Africa,1534,43
Cameroon,2024,September,9,3,5-15 years,6750000,4028044,95170,596.75,14.099,2.36,73.1,32.1,80.4,medium,Central Africa,1534,43
Cameroon,2024,September,9,3,15-65 years,14040000,3860711,39392,274.98,2.806,1.02,67.7,28.1,81.7,medium,Central Africa,1534,43
Cameroon,2024,September,9,3,65+ years,1350000,543778,10531,402.8,7.801,1.94,70.1,29.9,88.2,medium,Central Africa,1534,43
Cameroon,2024,October,10,4,0-5 years,4860000,1919909,26423,395.04,5.437,1.38,73.5,27.7,83.1,medium,Central Africa,1534,43
Cameroon,2024,October,10,4,5-15 years,6750000,1116661,19823,165.43,2.937,1.78,75.5,30.2,87.0,medium,Central Africa,1534,43
Cameroon,2024,October,10,4,15-65 years,14040000,1343765,26317,95.71,1.874,1.96,75.1,30.8,79.6,medium,Central Africa,1534,43
Cameroon,2024,October,10,4,65+ years,1350000,224186,1305,166.06,0.967,0.58,59.0,25.7,86.3,medium,Central Africa,1534,43
Cameroon,2024,November,11,4,0-5 years,4860000,1049469,29943,215.94,6.161,2.85,75.5,29.8,89.1,medium,Central Africa,1534,43
Cameroon,2024,November,11,4,5-15 years,6750000,1212651,16228,179.65,2.404,1.34,69.6,33.1,78.2,medium,Central Africa,1534,43
Cameroon,2024,November,11,4,15-65 years,14040000,1681144,47788,119.74,3.404,2.84,72.5,23.1,82.4,medium,Central Africa,1534,43
Cameroon,2024,November,11,4,65+ years,1350000,248166,6782,183.83,5.024,2.73,71.1,29.3,82.5,medium,Central Africa,1534,43
Cameroon,2024,December,12,4,0-5 years,4860000,1469611,31830,302.39,6.549,2.17,58.6,28.3,88.9,medium,Central Africa,1534,43
Cameroon,2024,December,12,4,5-15 years,6750000,1777807,19845,263.38,2.94,1.12,74.5,36.5,80.6,medium,Central Africa,1534,43
Cameroon,2024,December,12,4,15-65 years,14040000,1670228,12959,118.96,0.923,0.78,68.8,29.9,78.1,medium,Central Africa,1534,43
Cameroon,2024,December,12,4,65+ years,1350000,190103,1108,140.82,0.821,0.58,76.0,26.1,79.8,medium,Central Africa,1534,43
Madagascar,2020,January,1,1,0-5 years,5040000,991650,13626,196.76,2.704,1.37,48.3,28.1,76.1,low,Southern Africa,515,40
Madagascar,2020,January,1,1,5-15 years,7000000,1309283,31343,187.04,4.478,2.39,48.0,26.2,77.3,low,Southern Africa,515,40
Madagascar,2020,January,1,1,15-65 years,14560000,702273,16725,48.23,1.149,2.38,50.9,16.0,65.9,low,Southern Africa,515,40
Madagascar,2020,January,1,1,65+ years,1400000,130755,717,93.4,0.512,0.55,52.9,20.6,74.0,low,Southern Africa,515,40
Madagascar,2020,February,2,1,0-5 years,5040000,719762,7652,142.81,1.518,1.06,53.7,17.7,74.9,low,Southern Africa,515,40
Madagascar,2020,February,2,1,5-15 years,7000000,1246512,13657,178.07,1.951,1.1,61.5,16.3,66.7,low,Southern Africa,515,40
Madagascar,2020,February,2,1,15-65 years,14560000,905696,20739,62.2,1.424,2.29,56.0,22.4,69.3,low,Southern Africa,515,40
Madagascar,2020,February,2,1,65+ years,1400000,182321,2735,130.23,1.954,1.5,64.4,16.7,66.1,low,Southern Africa,515,40
Madagascar,2020,March,3,1,0-5 years,5040000,1026009,11039,203.57,2.19,1.08,50.9,26.8,76.1,low,Southern Africa,515,40
Madagascar,2020,March,3,1,5-15 years,7000000,1270051,23027,181.44,3.29,1.81,57.0,16.8,78.8,low,Southern Africa,515,40
Madagascar,2020,March,3,1,15-65 years,14560000,878848,21426,60.36,1.472,2.44,63.1,23.7,69.8,low,Southern Africa,515,40
Madagascar,2020,March,3,1,65+ years,1400000,136631,1874,97.59,1.339,1.37,59.7,21.8,73.4,low,Southern Africa,515,40
Madagascar,2020,April,4,2,0-5 years,5040000,865335,17864,171.69,3.544,2.06,46.0,29.5,71.1,low,Southern Africa,515,40
